s_id,link_id,start_lon,start_lat,end_lon,end_lat
3260002926_0001,3260002926,127.532079,34.902465,127.531983,34.902586
3250002822_0000,3250002822,127.581429,34.703722,127.580982,34.703467
3250002822_0001,3250002822,127.580982,34.703467,127.580599,34.703146
3250002822_0002,3250002822,127.580599,34.703146,127.580288,34.702776
3250002822_0003,3250002822,127.580288,34.702776,127.579962,34.702415
3250002822_0004,3250002822,127.579962,34.702415,127.57961,34.702071
3250002822_0005,3250002822,127.57961,34.702071,127.579216,34.70176
3250002822_0006,3250002822,127.579216,34.70176,127.578777,34.701494
3250002822_0007,3250002822,127.578777,34.701494,127.578348,34.701216
3250002822_0008,3250002822,127.578348,34.701216,127.577926,34.70093
3250002822_0009,3250002822,127.577926,34.70093,127.577606,34.700731
3250002110_0000,3250002110,127.57838,34.684178,127.578231,34.683745
3250002110_0001,3250002110,127.578231,34.683745,127.57791,34.683385
3250002110_0002,3250002110,127.57791,34.683385,127.57754,34.683054
3250002110_0003,3250002110,127.57754,34.683054,127.577202,34.682701
3250002110_0004,3250002110,127.577202,34.682701,127.576905,34.682323
3250002110_0005,3250002110,127.576905,34.682323,127.57666,34.681921
3250002110_0006,3250002110,127.57666,34.681921,127.576534,34.681638
3250095101_0000,3250095101,127.62525,34.761527,127.625196,34.761638
3280091100_0000,3280091100,127.578582,34.94132,127.578817,34.941724
3280091100_0001,3280091100,127.578817,34.941724,127.579118,34.941951
3260001203_0000,3260001203,127.540218,34.849755,127.540437,34.849342
3260001203_0001,3260001203,127.540437,34.849342,127.540697,34.848946
3260001203_0002,3260001203,127.540697,34.848946,127.540874,34.848656
3280010011_0000,3280010011,127.581005,34.942675,127.581516,34.942836
3280010011_0001,3280010011,127.581516,34.942836,127.581719,34.942884
3280202305_0000,3280202305,127.723617,35.063961,127.723465,35.063846
3280201800_0000,3280201800,127.693304,35.05015,127.693737,35.049878
3280201800_0001,3280201800,127.693737,35.049878,127.694262,35.049755
3280201800_0002,3280201800,127.694262,35.049755,127.694802,35.049678
3280201800_0003,3280201800,127.694802,35.049678,127.695342,35.049694
3280201800_0004,3280201800,127.695342,35.049694,127.695818,35.049911
3280201800_0005,3280201800,127.695818,35.049911,127.696256,35.050181
3280201800_0006,3280201800,127.696256,35.050181,127.69657,35.050374
3250185300_0000,3250185300,127.771545,34.507846,127.771449,34.508268
3250185300_0001,3250185300,127.771449,34.508268,127.770971,34.508481
3250185300_0002,3250185300,127.770971,34.508481,127.770448,34.508602
3250185300_0003,3250185300,127.770448,34.508602,127.769912,34.508682
3250185300_0004,3250185300,127.769912,34.508682,127.769389,34.508805
3250185300_0005,3250185300,127.769389,34.508805,127.768857,34.508886
3250185300_0006,3250185300,127.768857,34.508886,127.768317,34.508832
3250185300_0007,3250185300,127.768317,34.508832,127.768206,34.508828
3260009402_0000,3260009402,127.537384,34.915226,127.537476,34.915318
3280194406_0000,3280194406,127.672729,35.039149,127.672234,35.039321
3280194406_0001,3280194406,127.672234,35.039321,127.671796,35.039568
3280194406_0002,3280194406,127.671796,35.039568,127.671284,35.039729
3280194406_0003,3280194406,127.671284,35.039729,127.670809,35.039915
3280194406_0004,3280194406,127.670809,35.039915,127.670297,35.039806
3280194406_0005,3280194406,127.670297,35.039806,127.669767,35.039902
3280194406_0006,3280194406,127.669767,35.039902,127.669338,35.040162
3280194406_0007,3280194406,127.669338,35.040162,127.669013,35.040237
3280202304_0000,3280202304,127.726376,35.068782,127.726264,35.068726
3280519100_0000,3280519100,127.579678,34.961216,127.579576,34.961659
3280519100_0001,3280519100,127.579576,34.961659,127.579474,34.962102
3280519100_0002,3280519100,127.579474,34.962102,127.579371,34.962545
3280519100_0003,3280519100,127.579371,34.962545,127.579269,34.962987
3280519100_0004,3280519100,127.579269,34.962987,127.579214,34.963225
3250005774_0000,3250005774,127.580091,34.716993,127.579569,34.716862
3250005774_0001,3250005774,127.579569,34.716862,127.579045,34.716733
3250005774_0002,3250005774,127.579045,34.716733,127.578513,34.716637
3250005774_0003,3250005774,127.578513,34.716637,127.577972,34.716654
3250005774_0004,3250005774,127.577972,34.716654,127.577446,34.716772
3250005774_0005,3250005774,127.577446,34.716772,127.576931,34.716922
3250005774_0006,3250005774,127.576931,34.716922,127.576549,34.717036
3250005873_0000,3250005873,127.571527,34.643325,127.571329,34.643745
3250005873_0001,3250005873,127.571329,34.643745,127.571179,34.644178
3250005873_0002,3250005873,127.571179,34.644178,127.571014,34.644608
3250005873_0003,3250005873,127.571014,34.644608,127.570844,34.645036
3250005873_0004,3250005873,127.570844,34.645036,127.570611,34.645442
3250005873_0005,3250005873,127.570611,34.645442,127.570422,34.645861
3250005873_0006,3250005873,127.570422,34.645861,127.57042,34.646311
3250005873_0007,3250005873,127.57042,34.646311,127.570443,34.64664
3260236202_0000,3260236202,127.551962,34.923824,127.552181,34.924237
3260236202_0001,3260236202,127.552181,34.924237,127.552407,34.924647
3260236202_0002,3260236202,127.552407,34.924647,127.552614,34.925064
3260236202_0003,3260236202,127.552614,34.925064,127.55278,34.925494
3260236202_0004,3260236202,127.55278,34.925494,127.552945,34.925923
3260236202_0005,3260236202,127.552945,34.925923,127.55311,34.926353
3260236202_0006,3260236202,127.55311,34.926353,127.55314,34.926429
3260235103_0000,3260235103,127.557039,34.927101,127.557005,34.927024
3260078202_0000,3260078202,127.537228,34.914926,127.537105,34.914963
3250002117_0000,3250002117,127.576534,34.681638,127.576345,34.681216
3250002117_0001,3250002117,127.576345,34.681216,127.576202,34.680852
3250185322_0000,3250185322,127.756778,34.540977,127.756577,34.541396
3250185322_0001,3250185322,127.756577,34.541396,127.756522,34.541835
3250185322_0002,3250185322,127.756522,34.541835,127.75677,34.542231
3250185322_0003,3250185322,127.75677,34.542231,127.757211,34.542473
3250185322_0004,3250185322,127.757211,34.542473,127.757747,34.542447
3250185322_0005,3250185322,127.757747,34.542447,127.758257,34.54229
3250185322_0006,3250185322,127.758257,34.54229,127.758786,34.542208
3250185322_0007,3250185322,127.758786,34.542208,127.759284,34.542382
3250185322_0008,3250185322,127.759284,34.542382,127.759488,34.542488
3250005850_0000,3250005850,127.56936,34.648717,127.569447,34.649158
3250005850_0001,3250005850,127.569447,34.649158,127.569451,34.649608
3250005850_0002,3250005850,127.569451,34.649608,127.569444,34.650059
3250005850_0003,3250005850,127.569444,34.650059,127.569407,34.650508
3250005850_0004,3250005850,127.569407,34.650508,127.56931,34.650949
3250005850_0005,3250005850,127.56931,34.650949,127.568999,34.651318
3250005850_0006,3250005850,127.568999,34.651318,127.568604,34.651628
3250005850_0007,3250005850,127.568604,34.651628,127.568561,34.651658
3250005735_0000,3250005735,127.619642,34.737484,127.619705,34.73728
3250010601_0000,3250010601,127.583999,34.773657,127.584083,34.773547
3250002719_0000,3250002719,127.577681,34.700641,127.578113,34.700917
3250002719_0001,3250002719,127.578113,34.700917,127.578534,34.701203
3250002719_0002,3250002719,127.578534,34.701203,127.578973,34.701471
3250002719_0003,3250002719,127.578973,34.701471,127.579401,34.701748
3250002719_0004,3250002719,127.579401,34.701748,127.579786,34.702067
3250002719_0005,3250002719,127.579786,34.702067,127.580122,34.702407
3260003040_0000,3260003040,127.529702,34.867161,127.529671,34.866712
3260003040_0001,3260003040,127.529671,34.866712,127.52976,34.866269
3260003040_0002,3260003040,127.52976,34.866269,127.529938,34.865844
3260003040_0003,3260003040,127.529938,34.865844,127.530136,34.865424
3260003040_0004,3260003040,127.530136,34.865424,127.530333,34.865003
3260003040_0005,3260003040,127.530333,34.865003,127.530527,34.864582
3260003040_0006,3260003040,127.530527,34.864582,127.530722,34.864161
3260003040_0007,3260003040,127.530722,34.864161,127.53092,34.863741
3260003040_0008,3260003040,127.53092,34.863741,127.530967,34.863641
3250005837_0000,3250005837,127.619835,34.73729,127.619672,34.737716
3250005837_0001,3250005837,127.619672,34.737716,127.619506,34.738145
3250005837_0002,3250005837,127.619506,34.738145,127.619421,34.73835
3250002122_0000,3250002122,127.574379,34.678207,127.574129,34.677807
3250002122_0001,3250002122,127.574129,34.677807,127.573698,34.677537
3250002122_0002,3250002122,127.573698,34.677537,127.573176,34.677418
3250002122_0003,3250002122,127.573176,34.677418,127.572662,34.677267
3250002122_0004,3250002122,127.572662,34.677267,127.572149,34.677115
3250002122_0005,3250002122,127.572149,34.677115,127.571634,34.676964
3250002122_0006,3250002122,127.571634,34.676964,127.571525,34.676932
3250005723_0000,3250005723,127.575489,34.717246,127.574947,34.717193
3250005723_0001,3250005723,127.574947,34.717193,127.574405,34.717135
3250005723_0002,3250005723,127.574405,34.717135,127.573863,34.717086
3250005723_0003,3250005723,127.573863,34.717086,127.573319,34.717089
3250005723_0004,3250005723,127.573319,34.717089,127.572783,34.717177
3250005723_0005,3250005723,127.572783,34.717177,127.572502,34.717224
3250005892_0000,3250005892,127.568561,34.651658,127.568132,34.651936
3250005892_0001,3250005892,127.568132,34.651936,127.567765,34.652259
3250005892_0002,3250005892,127.567765,34.652259,127.567656,34.652698
3250005892_0003,3250005892,127.567656,34.652698,127.567711,34.653142
3250005892_0004,3250005892,127.567711,34.653142,127.567857,34.653576
3250005892_0005,3250005892,127.567857,34.653576,127.567931,34.654022
3250005892_0006,3250005892,127.567931,34.654022,127.567828,34.654463
3250005892_0007,3250005892,127.567828,34.654463,127.567812,34.654507
3260079202_0000,3260079202,127.53982,34.916327,127.539303,34.91618
3260079202_0001,3260079202,127.539303,34.91618,127.538786,34.916033
3260079202_0002,3260079202,127.538786,34.916033,127.538268,34.915886
3260079202_0003,3260079202,127.538268,34.915886,127.537786,34.915677
3260079202_0004,3260079202,127.537786,34.915677,127.537682,34.915627
3250185207_0000,3250185207,127.755886,34.548554,127.756385,34.548374
3250185207_0001,3250185207,127.756385,34.548374,127.756885,34.548195
3250185207_0002,3250185207,127.756885,34.548195,127.757385,34.548016
3250185207_0003,3250185207,127.757385,34.548016,127.757879,34.547826
3250185207_0004,3250185207,127.757879,34.547826,127.758335,34.547582
3250185207_0005,3250185207,127.758335,34.547582,127.758735,34.547276
3250185207_0006,3250185207,127.758735,34.547276,127.759047,34.546907
3250185207_0007,3250185207,127.759047,34.546907,127.759289,34.546505
3250185207_0008,3250185207,127.759289,34.546505,127.759414,34.546182
3250013509_0000,3250013509,127.556641,34.815811,127.556602,34.816015
3260002921_0000,3260002921,127.528644,34.908432,127.528792,34.908865
3260002921_0001,3260002921,127.528792,34.908865,127.528897,34.909307
3260002921_0002,3260002921,127.528897,34.909307,127.528788,34.909742
3260002921_0003,3260002921,127.528788,34.909742,127.528515,34.910132
3260002921_0004,3260002921,127.528515,34.910132,127.528643,34.910442
3260002921_0005,3260002921,127.528643,34.910442,127.528653,34.910447
3260001109_0000,3260001109,127.539575,34.854713,127.539346,34.855121
3260001109_0001,3260001109,127.539346,34.855121,127.539009,34.855473
3260001109_0002,3260001109,127.539009,34.855473,127.538617,34.855787
3260001109_0003,3260001109,127.538617,34.855787,127.538231,34.856105
3260001109_0004,3260001109,127.538231,34.856105,127.537905,34.856466
3260001109_0005,3260001109,127.537905,34.856466,127.537624,34.856853
3260001109_0006,3260001109,127.537624,34.856853,127.537341,34.857239
3260001109_0007,3260001109,127.537341,34.857239,127.537055,34.857623
3260001109_0008,3260001109,127.537055,34.857623,127.536745,34.85799
3280201605_0000,3280201605,127.69331,35.050311,127.693216,35.050235
3250005780_0000,3250005780,127.579802,34.738916,127.58028,34.739131
3250005780_0001,3250005780,127.58028,34.739131,127.580821,34.739112
3250005780_0002,3250005780,127.580821,34.739112,127.581362,34.739108
3250005780_0003,3250005780,127.581362,34.739108,127.581876,34.739259
3250005780_0004,3250005780,127.581876,34.739259,127.582401,34.739375
3250005780_0005,3250005780,127.582401,34.739375,127.582945,34.739358
3250005780_0006,3250005780,127.582945,34.739358,127.583487,34.739306
3250005780_0007,3250005780,127.583487,34.739306,127.584031,34.73928
3250005780_0008,3250005780,127.584031,34.73928,127.584089,34.739269
3250005758_0000,3250005758,127.606358,34.741291,127.606808,34.741534
3250005758_0001,3250005758,127.606808,34.741534,127.607215,34.741835
3250005758_0002,3250005758,127.607215,34.741835,127.607529,34.742203
3250005758_0003,3250005758,127.607529,34.742203,127.607849,34.742568
3250005758_0004,3250005758,127.607849,34.742568,127.608306,34.742775
3250005758_0005,3250005758,127.608306,34.742775,127.6087,34.742705
3250005792_0000,3250005792,127.617874,34.739319,127.618316,34.739056
3250005792_0001,3250005792,127.618316,34.739056,127.618784,34.738825
3250005792_0002,3250005792,127.618784,34.738825,127.619163,34.7385
3250005792_0003,3250005792,127.619163,34.7385,127.619388,34.738093
3250005792_0004,3250005792,127.619388,34.738093,127.619555,34.737664
3250005792_0005,3250005792,127.619555,34.737664,127.619642,34.737484
3250185203_0000,3250185203,127.731184,34.549332,127.73155,34.549666
3250185203_0001,3250185203,127.73155,34.549666,127.731997,34.549918
3250185203_0002,3250185203,127.731997,34.549918,127.732518,34.550049
3250185203_0003,3250185203,127.732518,34.550049,127.733044,34.550167
3250185203_0004,3250185203,127.733044,34.550167,127.73357,34.550283
3250185203_0005,3250185203,127.73357,34.550283,127.734095,34.550403
3250185203_0006,3250185203,127.734095,34.550403,127.73462,34.550523
3250185203_0007,3250185203,127.73462,34.550523,127.735141,34.550654
3250185203_0008,3250185203,127.735141,34.550654,127.735666,34.550773
3250185203_0009,3250185203,127.735666,34.550773,127.735806,34.550803
3250005786_0000,3250005786,127.564947,34.723135,127.564873,34.72358
3250005786_0001,3250005786,127.564873,34.72358,127.565012,34.724014
3250005786_0002,3250005786,127.565012,34.724014,127.565309,34.724389
3250005786_0003,3250005786,127.565309,34.724389,127.565715,34.724688
3250005786_0004,3250005786,127.565715,34.724688,127.5661,34.725006
3250005786_0005,3250005786,127.5661,34.725006,127.566382,34.725391
3250005786_0006,3250005786,127.566382,34.725391,127.566565,34.725814
3250005786_0007,3250005786,127.566565,34.725814,127.56659,34.725869
3250008317_0000,3250008317,127.610801,34.762086,127.610265,34.762173
3250008317_0001,3250008317,127.610265,34.762173,127.609727,34.762249
3250008317_0002,3250008317,127.609727,34.762249,127.609189,34.762325
3250008317_0003,3250008317,127.609189,34.762325,127.608835,34.762388
3250005711_0000,3250005711,127.574181,34.640648,127.574481,34.640272
3250005711_0001,3250005711,127.574481,34.640272,127.57473,34.639871
3250005711_0002,3250005711,127.57473,34.639871,127.575227,34.639784
3250005711_0003,3250005711,127.575227,34.639784,127.575423,34.639803
3250005704_0000,3250005704,127.592545,34.743392,127.593032,34.743234
3250005704_0001,3250005704,127.593032,34.743234,127.593566,34.743189
3250005704_0002,3250005704,127.593566,34.743189,127.594008,34.74293
3250005704_0003,3250005704,127.594008,34.74293,127.594432,34.742646
3250005704_0004,3250005704,127.594432,34.742646,127.594852,34.742359
3250005704_0005,3250005704,127.594852,34.742359,127.595287,34.742087
3250005704_0006,3250005704,127.595287,34.742087,127.595479,34.741917
3250013611_0000,3250013611,127.555826,34.824523,127.55589,34.824076
3250013611_0001,3250013611,127.55589,34.824076,127.555896,34.823626
3250013611_0002,3250013611,127.555896,34.823626,127.555899,34.823469
3250002707_0000,3250002707,127.581447,34.69316,127.5815,34.693406
3250119510_0000,3250119510,127.596554,34.771997,127.596038,34.771852
3250119510_0001,3250119510,127.596038,34.771852,127.595535,34.771678
3250119510_0002,3250119510,127.595535,34.771678,127.595037,34.771492
3250119510_0003,3250119510,127.595037,34.771492,127.59454,34.771306
